time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
7.232008000000000076e-08 4.095981020000000195e-02 5.680124350000000073e-07 -2.817964089999999923e-07 5.890581019999999723e-01 2.632195550000000241e-07 -6.905705159999999882e-06 1.376990449999999989e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.332007999999999648e-08 4.100091310000000128e-02 -1.566579600000000127e-07 2.817942339999999905e-07 5.891740760000000465e-01 -2.630965479999999916e-07 6.905819519999999676e-06 -3.311478950000000059e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.432008000000000543e-08 4.104201479999999846e-02 5.679966760000000164e-07 -2.816861819999999970e-07 5.892965540000000280e-01 2.630748070000000062e-07 -6.905505550000000222e-06 1.377174530000000064e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.532008000000000115e-08 4.108312160000000129e-02 -1.566008629999999932e-07 2.816791859999999772e-07 5.894002109999999517e-01 -2.629488660000000244e-07 6.905614709999999788e-06 -3.312011250000000163e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.632007999999999687e-08 4.112422660000000091e-02 5.679749410000000527e-07 -2.815758560000000132e-07 5.895110340000000448e-01 2.629300400000000252e-07 -6.905305639999999899e-06 1.377372940000000029e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.732008000000000582e-08 4.116533609999999815e-02 -1.565487970000000125e-07 2.815643599999999750e-07 5.896036780000000199e-01 -2.628013640000000219e-07 6.905410410000000269e-06 -3.312530639999999810e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.832008000000000154e-08 4.120644329999999939e-02 5.679491479999999801e-07 -2.814654159999999865e-07 5.897040949999999837e-01 2.627852470000000029e-07 -6.905105120000000115e-06 1.377582549999999964e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.932007999999999726e-08 4.124755470000000118e-02 -1.564998739999999980e-07 2.814497709999999855e-07 5.897869150000000227e-01 -2.626540500000000132e-07 6.905206820000000148e-06 -3.313040100000000071e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.032008000000000622e-08 4.128866330000000029e-02 5.679210590000000490e-07 -2.813548499999999791e-07 5.898780519999999861e-01 2.626404190000000124e-07 -6.904903920000000406e-06 1.377800620000000094e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.132008000000000194e-08 4.132977580000000289e-02 -1.564525309999999975e-07 2.813354269999999849e-07 5.899521140000000274e-01 -2.625069310000000237e-07 6.905003890000000304e-06 -3.313542049999999982e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.232007999999999766e-08 4.137088530000000014e-02 5.678919959999999728e-07 -2.812441480000000078e-07 5.900349750000000171e-01 2.624955499999999791e-07 -6.904702139999999863e-06 1.378025079999999899e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.332008000000000661e-08 4.141199859999999955e-02 -1.564057080000000039e-07 2.812213299999999802e-07 5.901012209999999536e-01 -2.623600059999999967e-07 6.904801489999999630e-06 -3.314038139999999812e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.432008000000000233e-08 4.145310890000000054e-02 5.678627610000000139e-07 -2.811333129999999775e-07 5.901766920000000027e-01 2.623506440000000233e-07 -6.904499970000000235e-06 1.378254660000000066e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.532007999999999805e-08 4.149422299999999675e-02 -1.563588460000000013e-07 2.811074729999999991e-07 5.902359529999999799e-01 -2.622132710000000237e-07 6.904599410000000117e-06 -3.314529310000000006e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.632007999999999377e-08 4.153533400000000014e-02 5.678336940000000292e-07 -2.810223549999999776e-07 5.903048119999999566e-01 2.622057050000000008e-07 -6.904297590000000057e-06 1.378488709999999930e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.732008000000000272e-08 4.157644890000000010e-02 -1.563117919999999903e-07 2.809938419999999907e-07 5.903578179999999787e-01 -2.620667170000000190e-07 6.904397479999999665e-06 -3.315015950000000073e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.832007999999999844e-08 4.161756080000000163e-02 5.678048030000000476e-07 -2.809112910000000166e-07 5.904207489999999670e-01 2.620607440000000043e-07 -6.904095180000000405e-06 1.378727020000000001e-06 0.000000000000000000e+00 0.000000000000000000e+00
